vehicle_id,driver_id,driver_name,vehicle_type,timestamp,gps_latitude,gps_longitude,speed_kmh,fuel_consumption_rate,fuel_level_pct,distance_remaining_km,traffic_congestion,weather_condition,trip_progress_pct,delivery_status,delay_risk,estimated_arrival_time_min
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T01:07:54.206321,16.94283,81.66295,68.6,31.68,40.9,188.43,Low,Heatwave,73.7,High Risk,High,231.8
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T01:11:54.206321,17.08615,81.9839,65.0,36.7,40.7,150.75,Moderate,Heatwave,78.9,High Risk,High,236.8
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T01:15:54.206321,17.23729,82.30134,56.2,33.94,39.0,113.06,Moderate,Heatwave,84.2,High Risk,High,205.6
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T01:19:54.206321,17.4005,82.61106,60.5,35.04,35.7,75.37,Low,Heatwave,89.5,High Risk,High,106.8
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T01:23:54.206321,17.60824,82.89227,67.4,36.9,28.9,37.69,Low,Heatwave,94.7,In Transit,Moderate,45.4
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T01:27:54.206321,17.6868,83.2185,61.6,36.18,28.5,0.0,Moderate,Heatwave,100.0,Arrived,Low,4.5
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T14:11:54.206321,13.0827,80.2707,64.3,35.38,96.2,716.05,Moderate,Fog,0.0,High Risk,High,1084.1
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T14:15:54.206321,13.39452,80.13069,76.6,30.85,96.1,678.36,Low,Fog,5.3,High Risk,High,725.9
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T14:19:54.206321,13.71171,80.02487,57.9,37.51,94.3,640.67,Moderate,Fog,10.5,High Risk,High,1079.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T14:23:54.206321,14.05189,80.00701,60.0,34.95,89.1,602.99,Moderate,Fog,15.8,High Risk,High,984.3
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T14:27:54.206321,14.39207,79.98915,38.2,40.71,87.0,565.3,High,Fog,21.1,Delayed,High,1802.8
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T14:31:54.206321,14.73212,80.00377,53.6,42.45,84.9,527.61,High,Fog,26.3,High Risk,High,1197.7
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T14:35:54.206321,15.07215,80.02404,57.0,33.37,78.8,489.93,Moderate,Fog,31.6,High Risk,High,840.6
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T14:39:54.206321,15.41218,80.04432,53.0,33.83,71.1,452.24,Moderate,Fog,36.8,High Risk,High,834.6
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T14:43:54.206321,15.74805,80.09862,68.8,31.38,70.3,414.55,Low,Fog,42.1,High Risk,High,488.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T14:47:54.206321,16.08235,80.16582,60.2,39.42,62.5,376.87,High,Fog,47.4,High Risk,High,757.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T14:51:54.206321,16.30314,80.43209,87.8,31.06,60.2,339.18,Low,Fog,52.6,High Risk,High,308.9
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T14:55:54.206321,16.52743,80.69444,25.2,43.65,58.1,301.49,Severe,Fog,57.9,Delayed,High,1938.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T14:59:54.206321,16.67336,81.01355,42.3,40.59,53.0,263.81,High,Fog,63.2,High Risk,High,754.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T15:03:54.206321,16.80974,81.33744,75.1,34.17,46.0,226.12,Low,Fog,68.4,High Risk,High,243.3
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T15:07:54.206321,16.94283,81.66295,81.0,34.53,46.7,188.43,Low,Fog,73.7,High Risk,High,191.3
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T15:11:54.206321,17.08615,81.9839,77.6,33.69,41.5,150.75,Low,Fog,78.9,High Risk,High,160.3
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T15:15:54.206321,17.23729,82.30134,67.1,35.08,36.8,113.06,Low,Fog,84.2,High Risk,High,137.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T15:19:54.206321,17.4005,82.61106,74.2,33.39,33.8,75.37,Low,Fog,89.5,In Transit,Moderate,83.7
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T15:23:54.206321,17.60824,82.89227,60.1,35.79,28.4,37.69,Moderate,Fog,94.7,In Transit,Moderate,60.7
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-04T15:27:54.206321,17.6868,83.2185,51.4,37.0,22.2,0.0,High,Fog,100.0,In Transit,Moderate,4.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T04:11:54.206321,13.0827,80.2707,74.1,30.2,104.4,716.05,Low,Rain,0.0,High Risk,High,725.2
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T04:15:54.206321,13.39452,80.13069,75.6,30.98,96.0,678.36,Low,Rain,5.3,High Risk,High,670.2
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T04:19:54.206321,13.71171,80.02487,54.0,34.35,94.7,640.67,Moderate,Rain,10.5,High Risk,High,1068.6
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T04:23:54.206321,14.05189,80.00701,40.9,38.77,89.5,602.99,High,Rain,15.8,High Risk,High,1657.8
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T04:27:54.206321,14.39207,79.98915,79.7,32.73,83.9,565.3,Low,Rain,21.1,High Risk,High,532.6
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T04:31:54.206321,14.73212,80.00377,63.4,33.08,81.0,527.61,Moderate,Rain,26.3,High Risk,High,751.4
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T04:35:54.206321,15.07215,80.02404,61.3,36.17,78.5,489.93,Moderate,Rain,31.6,High Risk,High,716.4
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T04:39:54.206321,15.41218,80.04432,87.0,32.28,72.4,452.24,Low,Rain,36.8,High Risk,High,389.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T04:43:54.206321,15.74805,80.09862,54.7,38.72,65.9,414.55,High,Rain,42.1,High Risk,High,860.8
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T04:47:54.206321,16.08235,80.16582,87.2,32.19,62.8,376.87,Low,Rain,47.4,High Risk,High,319.5
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T04:51:54.206321,16.30314,80.43209,56.5,40.24,58.7,339.18,High,Rain,52.6,High Risk,High,671.1
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T04:55:54.206321,16.52743,80.69444,82.6,32.06,59.0,301.49,Low,Rain,57.9,High Risk,High,267.7
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T04:59:54.206321,16.67336,81.01355,58.5,35.24,55.3,263.81,Moderate,Rain,63.2,High Risk,High,402.8
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T05:03:54.206321,16.80974,81.33744,67.5,27.1,48.3,226.12,Low,Rain,68.4,High Risk,High,245.2
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T05:07:54.206321,16.94283,81.66295,50.3,43.18,44.5,188.43,High,Rain,73.7,High Risk,High,418.2
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T05:11:54.206321,17.08615,81.9839,75.7,33.87,40.9,150.75,Low,Rain,78.9,High Risk,High,151.3
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T05:15:54.206321,17.23729,82.30134,54.0,36.42,37.6,113.06,High,Rain,84.2,High Risk,High,245.5
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T05:19:54.206321,17.4005,82.61106,46.5,42.9,33.6,75.37,Severe,Rain,89.5,High Risk,High,242.8
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T05:23:54.206321,17.60824,82.89227,45.6,50.79,27.4,37.69,Severe,Rain,94.7,High Risk,High,126.5
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T05:27:54.206321,17.6868,83.2185,67.2,36.45,28.8,0.0,Moderate,Rain,100.0,Arrived,Low,3.3
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T18:11:54.206321,13.0827,80.2707,70.4,33.54,104.0,716.05,Moderate,Clear,0.0,High Risk,High,729.4
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T18:15:54.206321,13.39452,80.13069,71.5,36.21,97.0,678.36,Moderate,Clear,5.3,High Risk,High,682.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T18:19:54.206321,13.71171,80.02487,75.7,32.98,91.4,640.67,Low,Clear,10.5,In Transit,Low,505.2
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T18:23:54.206321,14.05189,80.00701,51.3,38.26,87.6,602.99,High,Clear,15.8,High Risk,High,1050.2
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T18:27:54.206321,14.39207,79.98915,81.6,33.1,82.8,565.3,Moderate,Clear,21.1,High Risk,High,505.8
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T18:31:54.206321,14.73212,80.00377,73.3,29.67,81.0,527.61,Moderate,Clear,26.3,High Risk,High,512.9
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T18:35:54.206321,15.07215,80.02404,57.8,35.64,76.4,489.93,High,Clear,31.6,High Risk,High,762.7
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T18:39:54.206321,15.41218,80.04432,62.8,38.18,71.9,452.24,High,Clear,36.8,High Risk,High,649.4
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T18:43:54.206321,15.74805,80.09862,80.4,28.12,66.9,414.55,Low,Clear,42.1,In Transit,Low,311.7
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T18:47:54.206321,16.08235,80.16582,73.5,32.4,66.9,376.87,Moderate,Clear,47.4,High Risk,High,367.6
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T18:51:54.206321,16.30314,80.43209,80.1,26.23,60.5,339.18,Low,Clear,52.6,In Transit,Low,254.9
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T18:55:54.206321,16.52743,80.69444,87.6,33.95,54.1,301.49,Low,Clear,57.9,In Transit,Low,209.9
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T18:59:54.206321,16.67336,81.01355,54.5,38.46,51.3,263.81,High,Clear,63.2,High Risk,High,433.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T19:03:54.206321,16.80974,81.33744,46.2,43.28,50.9,226.12,Severe,Clear,68.4,High Risk,High,588.8
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T19:07:54.206321,16.94283,81.66295,78.5,28.22,47.0,188.43,Moderate,Clear,73.7,High Risk,High,171.2
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T19:11:54.206321,17.08615,81.9839,39.0,37.56,40.7,150.75,High,Clear,78.9,Delayed,High,338.8
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T19:15:54.206321,17.23729,82.30134,56.3,36.95,38.3,113.06,High,Clear,84.2,High Risk,High,187.7
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T19:19:54.206321,17.4005,82.61106,94.4,32.44,37.1,75.37,Low,Clear,89.5,In Transit,Low,43.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T19:23:54.206321,17.60824,82.89227,80.5,30.51,29.8,37.69,Low,Clear,94.7,In Transit,Low,25.4
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-05T19:27:54.206321,17.6868,83.2185,74.6,32.78,23.4,0.0,Moderate,Clear,100.0,Arrived,Low,0.5
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T08:11:54.206321,13.0827,80.2707,74.3,31.99,101.4,716.05,Low,Fog,0.0,High Risk,High,777.7
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T08:15:54.206321,13.39452,80.13069,55.5,34.71,98.0,678.36,Moderate,Fog,5.3,High Risk,High,1191.6
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T08:19:54.206321,13.71171,80.02487,63.8,37.01,89.6,640.67,Moderate,Fog,10.5,High Risk,High,980.4
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T08:23:54.206321,14.05189,80.00701,63.9,36.44,85.2,602.99,Moderate,Fog,15.8,High Risk,High,921.3
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T08:27:54.206321,14.39207,79.98915,82.0,33.83,81.6,565.3,Low,Fog,21.1,High Risk,High,557.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T08:31:54.206321,14.73212,80.00377,51.7,37.39,79.6,527.61,High,Fog,26.3,High Risk,High,1243.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T08:35:54.206321,15.07215,80.02404,42.9,47.9,79.4,489.93,Severe,Fog,31.6,High Risk,High,1849.7
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T08:39:54.206321,15.41218,80.04432,49.1,34.78,74.5,452.24,Moderate,Fog,36.8,High Risk,High,892.3
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T08:43:54.206321,15.74805,80.09862,62.8,34.28,67.1,414.55,Moderate,Fog,42.1,High Risk,High,640.7
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T08:47:54.206321,16.08235,80.16582,75.4,29.91,65.7,376.87,Low,Fog,47.4,High Risk,High,410.5
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T08:51:54.206321,16.30314,80.43209,49.7,40.17,62.1,339.18,High,Fog,52.6,High Risk,High,827.7
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T08:55:54.206321,16.52743,80.69444,53.6,34.83,58.4,301.49,Moderate,Fog,57.9,High Risk,High,544.3
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T08:59:54.206321,16.67336,81.01355,52.0,37.49,53.6,263.81,High,Fog,63.2,High Risk,High,620.2
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T09:03:54.206321,16.80974,81.33744,41.9,37.38,46.1,226.12,High,Fog,68.4,High Risk,High,655.2
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T09:07:54.206321,16.94283,81.66295,47.0,38.48,46.8,188.43,High,Fog,73.7,High Risk,High,488.9
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T09:11:54.206321,17.08615,81.9839,70.5,33.34,41.6,150.75,Low,Fog,78.9,High Risk,High,174.1
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T09:15:54.206321,17.23729,82.30134,70.5,33.69,35.7,113.06,Low,Fog,84.2,High Risk,High,127.9
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T09:19:54.206321,17.4005,82.61106,50.7,33.43,29.3,75.37,Moderate,Fog,89.5,High Risk,High,146.7
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T09:23:54.206321,17.60824,82.89227,41.4,40.27,29.1,37.69,High,Fog,94.7,High Risk,High,109.3
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T09:27:54.206321,17.6868,83.2185,71.1,33.04,27.3,0.0,Low,Fog,100.0,Arrived,Low,0.5
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T22:11:54.206321,13.0827,80.2707,60.9,33.08,101.7,716.05,Low,Heatwave,0.0,High Risk,High,986.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T22:15:54.206321,13.39452,80.13069,74.2,34.95,93.8,678.36,Low,Heatwave,5.3,High Risk,High,769.9
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T22:19:54.206321,13.71171,80.02487,71.9,34.17,95.1,640.67,Low,Heatwave,10.5,High Risk,High,750.8
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T22:23:54.206321,14.05189,80.00701,61.5,39.57,87.2,602.99,Moderate,Heatwave,15.8,High Risk,High,986.5
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T22:27:54.206321,14.39207,79.98915,66.0,36.4,86.9,565.3,Moderate,Heatwave,21.1,High Risk,High,869.2
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T22:31:54.206321,14.73212,80.00377,52.5,39.48,80.0,527.61,High,Heatwave,26.3,High Risk,High,1264.5
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T22:35:54.206321,15.07215,80.02404,53.5,35.22,75.7,489.93,Moderate,Heatwave,31.6,High Risk,High,928.3
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T22:39:54.206321,15.41218,80.04432,66.0,32.75,75.0,452.24,Low,Heatwave,36.8,High Risk,High,572.9
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T22:43:54.206321,15.74805,80.09862,43.0,42.6,66.3,414.55,High,Heatwave,42.1,High Risk,High,1206.6
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T22:47:54.206321,16.08235,80.16582,54.6,37.23,64.4,376.87,High,Heatwave,47.4,High Risk,High,875.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T22:51:54.206321,16.30314,80.43209,55.6,36.85,60.7,339.18,Moderate,Heatwave,52.6,High Risk,High,607.2
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T22:55:54.206321,16.52743,80.69444,72.7,31.46,55.1,301.49,Low,Heatwave,57.9,High Risk,High,346.2
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T22:59:54.206321,16.67336,81.01355,74.0,34.01,53.1,263.81,Low,Heatwave,63.2,High Risk,High,295.2
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T23:03:54.206321,16.80974,81.33744,65.4,34.05,47.3,226.12,Low,Heatwave,68.4,High Risk,High,288.7
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T23:07:54.206321,16.94283,81.66295,72.4,31.96,48.1,188.43,Low,Heatwave,73.7,High Risk,High,215.7
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T23:11:54.206321,17.08615,81.9839,60.3,37.07,40.2,150.75,Moderate,Heatwave,78.9,High Risk,High,258.6
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T23:15:54.206321,17.23729,82.30134,57.1,35.11,32.7,113.06,Moderate,Heatwave,84.2,High Risk,High,197.1
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T23:19:54.206321,17.4005,82.61106,54.6,37.08,32.8,75.37,Moderate,Heatwave,89.5,High Risk,High,140.7
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T23:23:54.206321,17.60824,82.89227,54.8,42.47,28.4,37.69,High,Heatwave,94.7,High Risk,High,82.9
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-06T23:27:54.206321,17.6868,83.2185,56.9,39.95,22.8,0.0,High,Heatwave,100.0,In Transit,Moderate,2.8
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T12:11:54.206321,13.0827,80.2707,52.3,33.49,100.2,716.05,Moderate,Fog,0.0,High Risk,High,1330.1
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T12:15:54.206321,13.39452,80.13069,78.9,32.8,95.7,678.36,Low,Fog,5.3,High Risk,High,693.4
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T12:19:54.206321,13.71171,80.02487,30.7,47.43,92.7,640.67,Severe,Fog,10.5,Delayed,High,3374.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T12:23:54.206321,14.05189,80.00701,71.3,33.06,89.5,602.99,Low,Fog,15.8,High Risk,High,686.3
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T12:27:54.206321,14.39207,79.98915,50.3,38.34,83.1,565.3,Moderate,Fog,21.1,High Risk,High,1095.6
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T12:31:54.206321,14.73212,80.00377,72.6,31.91,83.3,527.61,Low,Fog,26.3,High Risk,High,584.5
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T12:35:54.206321,15.07215,80.02404,84.5,34.22,77.2,489.93,Low,Fog,31.6,High Risk,High,466.4
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T12:39:54.206321,15.41218,80.04432,75.8,30.88,70.2,452.24,Low,Fog,36.8,High Risk,High,480.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T12:43:54.206321,15.74805,80.09862,63.5,36.3,69.9,414.55,Moderate,Fog,42.1,High Risk,High,631.0
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T12:47:54.206321,16.08235,80.16582,60.6,38.11,62.2,376.87,Moderate,Fog,47.4,High Risk,High,611.4
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T12:51:54.206321,16.30314,80.43209,73.1,30.94,58.0,339.18,Low,Fog,52.6,High Risk,High,374.6
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T12:55:54.206321,16.52743,80.69444,73.1,34.47,57.1,301.49,Low,Fog,57.9,High Risk,High,333.3
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T12:59:54.206321,16.67336,81.01355,44.6,38.93,51.1,263.81,High,Fog,63.2,High Risk,High,722.6
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T13:03:54.206321,16.80974,81.33744,68.8,34.54,49.4,226.12,Moderate,Fog,68.4,High Risk,High,321.4
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T13:07:54.206321,16.94283,81.66295,55.5,37.24,44.1,188.43,Moderate,Fog,73.7,High Risk,High,328.6
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T13:11:54.206321,17.08615,81.9839,64.4,32.17,39.3,150.75,Low,Fog,78.9,High Risk,High,187.9
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T13:15:54.206321,17.23729,82.30134,53.2,35.66,35.2,113.06,High,Fog,84.2,High Risk,High,254.6
TRK-108,DRV-808,Murugan Swamy,Refrigerated Seafood Express (Ashok Leyland 3520),2026-09-07T13:19:54.206321,17.4005,82.61106,63.3,33.99,37.7,75.37,Moderate,Fog,89.5,High Risk,High,111.9
